id_alojamiento,nombre,id_anfitrion,nombre_anfitrion,barrio,latitud,longitud,tipo_alojamiento,precio,minimo_noches,disponibilidad_365
22783605,Best Location Apartment Old Town,168322755,Ida,Sdermalms,59.32295,18.07119,Entire home/apt,3796,2,282
22790032,1920:s Architect studio,168381176,Robin,Sdermalms,59.31949,18.0418,Entire home/apt,951,3,0
22800674,Studio Apartment Delight,31783855,Residence,Sdermalms,59.32423,18.0726,Entire home/apt,1805,2,312
22809854,Studio on Sodermalm,168568871,Fredrik,Sdermalms,59.30796,18.06736,Entire home/apt,589,2,88
22898027,"Rooftop apartm, 2-floors, 5 rooms, 10 min fr. city",14567667,Joakim,Hgersten-Liljeholmens,59.29984,18.00482,Entire home/apt,1197,3,0
22921177,Modern apartment in Stockholm near the inner city!,71529322,Mattias,Bromma,59.34009,17.92835,Entire home/apt,500,3,0
22937509,Beautiful room in the heart of Stockholm,156032158,Sann,Norrmalms,59.34003,18.05723,Private room,745,2,159
22952558,Beautiful little atelier-apartment in Hornstull,22707170,Isabelle,Sdermalms,59.31791,18.02849,Entire home/apt,696,1,0
22981645,"Bright, trendy studio apartment in Kungsholmen",982332,Frida,Kungsholmens,59.3282,18.01183,Entire home/apt,451,2,0
22995926,Apartment in the center of Stockholm,51137341,Johan,stermalms,59.33162,18.08262,Entire home/apt,1001,2,0
23018619,Charming 2 floor townhouse with garden,119108173,Jon,Enskede-rsta-Vantrs,59.28077,18.08869,Entire home/apt,726,4,0
23038003,"Prime location, D-Town Stockholm - 5 bed apartment",170957383,Rasmus,Norrmalms,59.34139,18.0415,Entire home/apt,981,2,93
23086418,Cozy Nice Room With Nice Wiew,78787853,Marcus,Farsta,59.23814,18.1072,Private room,245,2,339
23100997,Ljust och mysigt rum i Midsommarkransen,3450667,Daniela,Hgersten-Liljeholmens,59.29937,18.00413,Private room,216,2,0
23145984,Cozy apartment with balcony,3785094,Jenny,Sdermalms,59.31705,18.02992,Entire home/apt,647,2,0
23148480,Sun-drenched Balcony. Quirky Design. In Slussen!,33455180,Maja,Sdermalms,59.31814,18.07149,Entire home/apt,628,2,4
23187945,Awesome Flat in Central SOFO,99316408,Kristofer,Sdermalms,59.31283,18.07729,Entire home/apt,1197,2,301
23195053,Cosy apartment on beautiful central island,56298887,Chris,Kungsholmens,59.32071,17.9869,Entire home/apt,500,1,0
23195186,Duplex in Gamla Stan,127854,Eric,Sdermalms,59.32521,18.06815,Entire home/apt,2050,3,31
23236659,New and nice apartment just 25 min from Central,109795970,Madi,Hsselby-Vllingby,59.35492,17.88462,Entire home/apt,745,2,88
23279126,Comfortable Apartment with Historic Vibe,31783855,Residence,Sdermalms,59.32364,18.07311,Entire home/apt,2501,2,294
23286033,Studio apartment in central Stockholm,58546208,Anders,Norrmalms,59.3405,18.06157,Entire home/apt,589,1,0
23317778,Cozy apartment close to the subway and the city,145559030,Susanne,Skarpncks,59.29643,18.09274,Entire home/apt,500,3,5
23340143,1 room w separate kitchen & bath 15min from centre,121857471,Ida,Farsta,59.27276,18.06628,Entire home/apt,353,4,3
23356237,"Nice room StockholmSouth, only 20min to StockholmC",91470251,Bjorn,Hgersten-Liljeholmens,59.30222,17.96219,Private room,334,3,225
23365803,12 minutes from the city,60256816,Hanna,Skarpncks,59.27687,18.13302,Private room,363,2,31
23375547,Modern Place With Stunning View and Terrace,7807942,Joakim,Sdermalms,59.31173,18.10453,Entire home/apt,1805,3,20
23391730,Lovely room in the center of Sthlm,61468371,Alma,stermalms,59.33582,18.08524,Private room,363,2,20
23406122,Good Price in the heart of Stockholm,116044429,Guven,Norrmalms,59.33866,18.05222,Private room,549,1,16
23441469,ACCO:bed in dorm for 12 near Stockholm Old Town(A),171958595,Acco,Sdermalms,59.31648,18.04679,Shared room,137,1,362
23442224,ACCO:bed in dorm for 4 near Stockholm Old Town (A),171958595,Acco,Sdermalms,59.31763,18.04505,Shared room,226,1,364
23449376,Cosy Private Room in Appartment near Stockholm C,110150058,Ubaid,Enskede-rsta-Vantrs,59.26343,18.01941,Private room,245,1,28
23460312,Cozy apartment for rent 25 minutes from centrum,75678110,Krisztian,Bromma,59.33149,17.93004,Entire home/apt,402,2,71
23480428,Contemporary furnished top design attic near Alvik,175277453,Oskar,Bromma,59.33824,17.96676,Entire home/apt,1020,1,3
23499880,Place to stay in the heart of Stockholm,3979670,Yasemin,Sdermalms,59.31716,18.05073,Private room,363,2,0
23523681,Spacious living with lots of natural light,145478521,Axel,Enskede-rsta-Vantrs,59.28948,18.02939,Private room,402,2,0
23558669,Unique apartment in a beautiful area.,5583560,Karin,Sdermalms,59.31605,18.06745,Entire home/apt,1099,3,0
23604449,House from 1927 close to Sthlm city,57723940,Carl,Enskede-rsta-Vantrs,59.29312,18.07114,Entire home/apt,2599,2,76
23608391,Stockholm City Central Apartment,176578210,Kristina,Norrmalms,59.34089,18.06119,Entire home/apt,2001,3,24
23617904,"Peaceful, close to city, nature & world heritage",7114216,Janet,Skarpncks,59.2708,18.1143,Entire home/apt,1903,1,57
23619617,Bedroom for 2 in apartment -Stockholm inner city,26644471,Carina,Kungsholmens,59.33528,18.01335,Private room,324,1,28
23622478,Radhus i Farsta,170949924,Annika,Farsta,59.23682,18.08703,Entire home/apt,530,4,9
23724386,"A beautiful, double room in Stockholm near central",166523505,Monika,Enskede-rsta-Vantrs,59.25877,18.0169,Private room,500,2,246
23726104,2 bedroom apartment in central Stockholm,35138530,Josefin,Kungsholmens,59.33453,18.03613,Entire home/apt,804,2,0
23726503,Central and fresh 55m2 apartment. Best location!,127036253,Johan,Sdermalms,59.31611,18.07478,Entire home/apt,1305,3,2
23763402,Walking strip -  Old Town,168322755,Ida,Sdermalms,59.325,18.07167,Entire home/apt,3296,2,282
23763456,Old Town Great Apartment,158816263,Kerstin,Sdermalms,59.3237,18.07174,Entire home/apt,1501,2,332
23776209,"Cozy house in Svedmyra, Stockholm",61545373,Sara,Farsta,59.2738,18.07088,Entire home/apt,1697,2,1
23777898,Urban boutique hotel in central Stockholm,175813688,Hobo,Norrmalms,59.32989,18.06654,Private room,1599,1,244
23802048,A well-designed flat with balcony in Vasastan,8942218,Axel,Norrmalms,59.34059,18.03978,Entire home/apt,451,7,1
23833310,Quiet room with kitchenette in central Stockholm,17834021,Eva,Kungsholmens,59.33389,18.02536,Private room,353,3,302
23833723,Studio apartment 7 minutes from Kungsholmen!,137065709,Jennifer,Bromma,59.33569,17.96649,Entire home/apt,510,2,6
23846212,"Beautiful, modern apt in top location of Stockholm",68074566,Niklas,Norrmalms,59.3458,18.06271,Entire home/apt,1501,2,104
23854684,Cosy 2 room apartment in trendy Midsommarkransen,7355422,Ludvig,Hgersten-Liljeholmens,59.30204,18.01384,Entire home/apt,500,2,44
23876186,Modern apartment in central Stockholm,4132859,Daniel,Kungsholmens,59.32913,18.03839,Entire home/apt,696,2,35
23915680,Modern Flat in Central Stockholm next to Water,48551,Bijal,Kungsholmens,59.32661,18.04547,Entire home/apt,1197,2,148
23940122,Lovely apartment near to the city.,37068324,Katrin,Sdermalms,59.30677,18.10612,Entire home/apt,1020,3,59
23944446,Modern 77m2 apt close to nature w 15min to city,4239913,Feffe,Skarpncks,59.2671,18.13115,Entire home/apt,696,3,322
23992072,Amazingly apartmemt 1.8 km from the city terminal,180509310,Marielle,Kungsholmens,59.3346,18.02997,Entire home/apt,1001,1,0
24031803,Great view and 5 min to the subway,33357502,Johan,Bromma,59.33812,17.9458,Private room,451,2,0
24034635,Spacious luxurious apartment with patio,51925004,Kris,Norrmalms,59.3445,18.05811,Entire home/apt,1079,2,2
24034829,Spacious apartment in trendy Birkastan,35929595,Michelle,Norrmalms,59.34102,18.03283,Entire home/apt,1187,3,0
24037805,"Bright, spacious, cozy - city center",8325752,Niclas,Norrmalms,59.3405,18.04948,Entire home/apt,2629,1,84
24053851,Enkelt boende ..,167667174,Elvedina,Rinkeby-Tensta,59.40737,17.9346,Private room,402,1,103
24055776,Lovely room with private bathroom - Mariatorget,181094873,Helene,Sdermalms,59.32406,18.07165,Private room,500,1,2
24074855,Charming Penthouse in central Old Town,22876006,Hedvig,Sdermalms,59.32376,18.07255,Entire home/apt,3198,2,91
24076246,Bright and spacious studio,7838135,Angela,Sdermalms,59.31836,18.03236,Entire home/apt,853,2,12
24096647,Modern spacious studio apartment with loft,56520466,Karin,Sdermalms,59.30563,18.09752,Entire home/apt,1197,3,0
24130691,COZY/QUIET APT 15 MIN TO CITY CNTR,20945447,Dwayne Antonio,Enskede-rsta-Vantrs,59.299,18.0528,Entire home/apt,402,3,0
24146362,"room with double bed, balcony and private bathroom",25026289,Ann Katrin,Bromma,59.36417,17.95136,Private room,304,2,51
24168500,"Cozy Scandinavian designed apartment, Centre",34988234,Giau,Kungsholmens,59.33284,18.0335,Entire home/apt,853,3,241
24168506,Location! Cutest Studio Apartment in the Old Town,131301208,Harry,Sdermalms,59.32575,18.06976,Entire home/apt,1256,3,295
24171432,Penthouse apartment with a view,27465018,Satu,Rinkeby-Tensta,59.39354,17.93027,Entire home/apt,500,2,57
24191331,Nice room in Bromma,8815020,Elisabeth,Bromma,59.36026,17.89834,Private room,118,4,0
24217664,ACCO:bed in dorm for 12 near Stockholm Old Town(B),171958595,Acco,Sdermalms,59.31808,18.0457,Shared room,177,1,359
24218228,ACCO:bed in dorm for 4 near Stockholm Old Town(B),171958595,Acco,Sdermalms,59.3167,18.04531,Shared room,177,1,328
24278361,Light flat with great connections,38571165,Martina,Enskede-rsta-Vantrs,59.29318,18.0877,Entire home/apt,451,2,0
24279733,Lovely studio close to City centre/Tele2/Globen,122612223,Sofie,Enskede-rsta-Vantrs,59.29686,18.06417,Entire home/apt,804,3,9
24296128,TOP LOCATION- newly renovated studio apartment,50114856,Rebecka,Sdermalms,59.31981,18.03487,Entire home/apt,696,2,0
24307200,"Place near nature and city, good for backpackers",183371524,Set,Skarpncks,59.27868,18.13157,Private room,177,1,0
24327391,Fantastic apartment in central Stockholm,183544235,Arian,Norrmalms,59.3476,18.05941,Entire home/apt,1001,3,0
24341502,Beautiful two room apartment with waterfront view,131488460,Jonas,Kungsholmens,59.33786,18.02414,Entire home/apt,1001,2,240
24350824,Nice newly renovated apartment close to inner city,70942841,Appartement I Bromma,Bromma,59.33351,17.94665,Entire home/apt,696,3,206
24363921,Unique Historical Cave by Medborgarplatsen,131301208,Harry,Sdermalms,59.31429,18.07652,Entire home/apt,1187,1,212
24364121,"1 bedroom 1x140cm bed,Pri WC,Central Sthlm 2 bikes",59644218,Alber,Kungsholmens,59.33492,18.02907,Private room,500,1,39
24365459,Central Studio Flat,183873497,Anna,Kungsholmens,59.33464,18.02683,Entire home/apt,647,2,0
24367182,Nice apartment close to City Center & Tele2/Globen,11471135,Marc,Skarpncks,59.29782,18.09608,Entire home/apt,1001,5,119
24370449,"1 room 3 bed, Private WC, Central Sthlm",59644218,Alber,Kungsholmens,59.33411,18.02699,Private room,844,1,58
24423245,"Room in a big apartment, 20 min to the city.",184414047,Letay,Enskede-rsta-Vantrs,59.25341,18.03141,Private room,245,2,47
24436118,Only 10 min to central station!,4978094,Teuta,Enskede-rsta-Vantrs,59.2944,18.08607,Entire home/apt,422,5,0
24467365,Charming 2 room in central Stockholm,44027827,Fredrik,Norrmalms,59.34543,18.054,Entire home/apt,755,5,239
24509248,"Cosy, quiet and close to everything",4487532,Lars,Sdermalms,59.31749,18.07072,Private room,961,2,0
24570946,Light Loft in south SOFO,10325907,Boel,Sdermalms,59.30992,18.08795,Entire home/apt,1501,5,15
24592655,Perfect apartment in the heart of Stockholm- SoFo,69195809,Mahan,Sdermalms,59.31212,18.06304,Entire home/apt,1991,2,4
24600971,Private bedroom 15 min from central Stockholm,139864066,Alexander,Hgersten-Liljeholmens,59.29876,17.9823,Private room,304,2,0
24614290,"Room with private bathroom, Stockholm",30433890,Ulrika,Skarpncks,59.27707,18.13318,Private room,402,50,56
24682883,Huge Exklusive Old Town Penthouse,73308518,Johan,Sdermalms,59.32255,18.0732,Entire home/apt,8004,1,16
24683238,Lovely room for 2/ 15-20 min from Central Station.,35628350,Anna,stermalms,59.35507,18.08633,Private room,471,1,344
24696647,Functional home with own peculiar garden,66637501,Manuel,Skarpncks,59.28467,18.11767,Entire home/apt,589,4,0
24704863,Very nice & bright 2 bedroom topflat in Stockholm,82008358,Nicolette,Hgersten-Liljeholmens,59.29427,17.9832,Entire home/apt,961,1,0
24715180,Couchsurf at the Stockholm riviera,2513113,Per,Kungsholmens,59.33961,18.00948,Shared room,147,3,0
24722195,"Room, kitchenette close to  globen, tele2.",57593772,Emil,Farsta,59.25408,18.10371,Private room,402,3,334
24723933,The green side of Stockholm,149443101,Hanna,Enskede-rsta-Vantrs,59.29695,18.04858,Private room,383,3,0
24729202,Cozy Studio/10 min by metro from Sthlm Central,18084449,Caroline,Skarpncks,59.29725,18.09486,Entire home/apt,608,3,210
24729874,Big modern apartment 18min from Stockholm City!,111102210,Carolina,Rinkeby-Tensta,59.41012,17.92101,Entire home/apt,647,2,10
24752100,Comfy room in friendly neighbourhood,86321658,Agneta,Hgersten-Liljeholmens,59.28761,17.9686,Private room,383,1,7
24765180,Aspuddens finest! Beauty right next to the subway.,2998753,Chiara,Hgersten-Liljeholmens,59.30543,18.00001,Entire home/apt,1246,2,0
24767702,Cozy 3 room apt in lovely Aspudden! 1min to subway,70625705,Filippa,Hgersten-Liljeholmens,59.30579,17.98965,Entire home/apt,1197,2,26
24767709,"Room with a view, Breakfast and Parking in Bromma",144048943,Stefan,Bromma,59.3255,17.93876,Private room,795,2,196
24773716,Beautiful top located apartment with balcony,149107990,Anna,Norrmalms,59.33907,18.03417,Entire home/apt,1148,1,249
24787894,Room for both singel travellers and families,5938630,Lidija,Hgersten-Liljeholmens,59.30979,18.02087,Private room,304,2,0
24800910,"Very cosy apartment, awesome location!",187497780,Teo,Sdermalms,59.3171,18.05147,Entire home/apt,745,3,0
24843083,Comfortable and Bright apartment! SOLO or COUPLE?,172795134,Gabriela,Skarpncks,59.28037,18.12551,Private room,500,1,346
24851739,Odenplan apartment,187863443,Ebba,Norrmalms,59.34536,18.05289,Entire home/apt,1001,2,0
24864899,"Studio apartment with great view, 10 mins to city",5437094,Sean,Hgersten-Liljeholmens,59.30871,18.0217,Entire home/apt,628,2,0
24876881,Modern studio in Stockholm,54988683,Clara,Bromma,59.33212,17.96613,Entire home/apt,539,180,180
24885374,Central and stylish T2 flat with sunny balcony,39710479,Johan,Norrmalms,59.34373,18.05531,Entire home/apt,1001,3,0
24896726,Cosy apartment for 3 by Hornstull,6894690,Liisa,Sdermalms,59.31868,18.03111,Entire home/apt,873,3,11
24940632,All inclusive stay Stockholm - 20% discounts now!,21803582,Camilla,Kungsholmens,59.32893,18.00899,Entire home/apt,549,4,12
24966992,"Located on Nytorget, the heart of SOFO",36465589,Nichole,Sdermalms,59.31078,18.08138,Entire home/apt,902,2,85
24978414,"Modern, bright attic in 400 year old house",1027549,William,Sdermalms,59.32432,18.06922,Entire home/apt,3237,1,328
24979312,Live the Swedish Idyllic Life In Traditional Manor,165346875,Barbro,stermalms,59.33064,18.14108,Entire home/apt,4502,2,266
24983343,Cozy spacious room in  Hornstull,332957,Tove,Sdermalms,59.31466,18.03635,Private room,500,2,17
25007552,Modern Flat for a Big Family (balcony)!,95516658,Mikael,Bromma,59.35676,17.90556,Entire home/apt,951,4,17
25029727,Large apartement close to Stockholm city centre,189215527,Karin,Hgersten-Liljeholmens,59.30436,18.03331,Entire home/apt,1305,3,1
25041424,Charming Studio Apartment,69047378,Miriam,Sdermalms,59.3158,18.03372,Entire home/apt,736,2,18
25048726,Wonderful private house from 1911 with garden.,67644452,Kalle,Enskede-rsta-Vantrs,59.28448,18.08208,Entire home/apt,1452,2,0
25051575,Stor villa med sol hela dagen,40796587,Tomas,Skarpncks,59.27877,18.11073,Entire home/apt,1903,4,25
25062729,"Perfect little place, perfect location",6374813,Fernando,Sdermalms,59.31459,18.07987,Entire home/apt,1197,2,0
25064415,Beautiful one bedroom apartment in trendy area,189488675,Jonas,Sdermalms,59.31659,18.04959,Entire home/apt,706,1,0
25067667,Charming apartment in the heart of Stockholm,62294607,Fia,stermalms,59.33845,18.09317,Entire home/apt,1501,1,0
25073286,Cozy apartment near the Aspudden metro station,7005633,Axel,Hgersten-Liljeholmens,59.30768,17.99924,Entire home/apt,598,2,0
25101069,Beautiful apartment with perfect location,42109767,Lilian,Norrmalms,59.33846,18.03762,Entire home/apt,451,2,62
25107821,"Large, bright apartment in the heart of Stockholm",189774655,Arbilina,Norrmalms,59.34488,18.03279,Entire home/apt,1099,3,17
25186092,Old town Stockholm,190133191,Bill,Sdermalms,59.32401,18.07316,Entire home/apt,1001,3,0
25202058,"House in Stockholm, Childfriendly, Nature reserve",42042238,Karl,Skarpncks,59.27567,18.14536,Entire home/apt,745,5,0
25218156,MAYERLY-,141550534,Laures,Spnga-Tensta,59.3933,17.91245,Private room,373,2,150
25255949,Open and light apartment with a big balcony,430862,Arlinda,Hgersten-Liljeholmens,59.28606,17.95735,Entire home/apt,696,1,0
25258602,"Large house,  big pool close to sea and subway",136895838,Bjorn,Hsselby-Vllingby,59.36763,17.82432,Entire home/apt,5003,5,0
25274580,Bright new apartment at the lake and city center,22638589,Abdulla,Hgersten-Liljeholmens,59.30742,18.02674,Entire home/apt,2001,2,0
25288222,Beautiful house 10 min to central  Stockholm,40394751,Helene,Bromma,59.3277,17.97929,Entire home/apt,1903,3,13
25291112,"Bright, spacious and cozy Stockholm  apartment",245536,Magnus,stermalms,59.35223,18.09983,Entire home/apt,2001,2,8
25308426,"Beautiful villa, stylish living 10 min from city",16662080,Agnes,Skarpncks,59.27872,18.10354,Entire home/apt,1697,4,119
25356537,"Stylish, airy studio with balcony in trendy Sofo",27990446,Mathilda,Sdermalms,59.30881,18.08216,Entire home/apt,696,4,3
25365468,Cozy studio flat in perfect location <3,15137761,Danny,Sdermalms,59.31549,18.03043,Entire home/apt,628,2,60
25372452,Ett rum uthyres,191568380,Faiza,Skarpncks,59.27035,18.12762,Private room,304,1,170
25400414,Very close to city center,60256816,Hanna,Skarpncks,59.2765,18.13419,Private room,402,3,129
25409296,Spacious flat in green neighbourhood close to SoFo,189300334,Thomas,Skarpncks,59.29583,18.10195,Entire home/apt,785,2,10
25422240,Lovely house with a garden close to the city,131338135,Linda,Enskede-rsta-Vantrs,59.28667,18.07025,Entire home/apt,1452,4,0
25425441,"1-bedroom balcony flat in SoFo, near tube & lake!",15410815,Anna,Sdermalms,59.3083,18.08324,Entire home/apt,902,3,1
25445590,Spacious central appartment in Kungsholmstorg,192068674,Erik,Kungsholmens,59.32906,18.04677,Entire home/apt,1795,3,88
25447941,Beautiful one bedroom flat in trendy quiet area,37302800,Mimi,Sdermalms,59.31087,18.06876,Entire home/apt,804,3,0
25450346,Modern apartment close to both city and nature!,70680552,Petra & Marcus,Hgersten-Liljeholmens,59.30862,17.99389,Entire home/apt,951,2,0
25471430,Newly built semi-automatic mini-hotel  (room #2),1027549,William,Kungsholmens,59.33577,18.02966,Private room,598,1,347
25471993,Newly built semi-automatic mini-hotel (room #3),1027549,William,Kungsholmens,59.33547,18.03131,Private room,598,1,340
25472206,Newly built semi-automatic mini-hotel  (room #4),1027549,William,Kungsholmens,59.33385,18.03195,Private room,804,1,347
25472445,Newly built semi-automatic mini-hotel  (Room #5),1027549,William,Kungsholmens,59.3354,18.03107,Private room,804,1,335
25472571,Newly built semi-automatic mini-hotel (room #6),1027549,William,Kungsholmens,59.3348,18.03047,Private room,804,1,347
25480992,Private room in big bright boho apartment,70079230,Johanna,Sdermalms,59.30991,18.05865,Private room,334,2,0
25489743,Very fresh studio right by Nytorget,45094625,Chakib,Sdermalms,59.31,18.08764,Entire home/apt,844,2,86
25491426,High standard 2 bedroom appartment,27980207,Anna/Markus,Hgersten-Liljeholmens,59.30387,17.97713,Entire home/apt,549,3,0
25500138,Sleep well in the nicest part of Stockholm.,4557965,Josefina,Sdermalms,59.31421,18.08283,Private room,1069,1,327
25538028,Refurbished Apartment in 1930s Telefonplan Building,21069708,Erik,Hgersten-Liljeholmens,59.30293,17.9933,Entire home/apt,589,2,0
25554969,Cosy room in central Stockholm,20526489,Linda,Norrmalms,59.34847,18.0578,Private room,991,1,0
25563800,Dubbelroom i the city of Stockholm,180420455,Anne,stermalms,59.3397,18.08952,Private room,795,2,344
25575935,"Flat for 4, at Stockholm's most charming street.",4108391,Caroline,Norrmalms,59.33949,18.02769,Entire home/apt,1197,2,8
25605229,Lovely apartment in perfect location.,39335303,Alexander,stermalms,59.33973,18.08298,Entire home/apt,1403,4,0
25619013,Beautiful old apt with sunny patio at Mariatorget,4315328,Caroline,Sdermalms,59.31703,18.06591,Entire home/apt,1550,3,0
25674124,Cozy apartment close to inner city.,169906923,Matilda,Bromma,59.33851,17.95072,Entire home/apt,853,2,177
25677536,Apartment on Lilla Essingen,129300269,Wasim,Kungsholmens,59.32608,18.00573,Entire home/apt,834,5,0
25704105,Comfortable and trendy apartment,4429785,Vanessa,Kungsholmens,59.34024,18.01074,Entire home/apt,2295,1,254
25717412,Clean and cosy studio apartment Telefonplan,6894690,Liisa,Hgersten-Liljeholmens,59.29476,17.99553,Entire home/apt,451,4,0
25725947,Perfect for a terrific weekend or longer stay.,149975149,Olga,Sdermalms,59.31826,18.0694,Entire home/apt,902,2,0
25726827,"Perfect location, single room.",32467880,Liam,Sdermalms,59.31426,18.06414,Private room,471,1,0
25728549,Cosy apartment from 1925 in charming neighbourhood,23684446,Caroline,Norrmalms,59.34377,18.03424,Entire home/apt,745,3,155
25733644,Charming apartment in the city centre of Stockholm,90756318,Elin,Kungsholmens,59.33602,18.0329,Entire home/apt,1305,7,0
25801687,Nice Accomodation 23sqm + 2 bikes to lend for free,65800654,Eva And D,Enskede-rsta-Vantrs,59.27688,18.04577,Private room,226,1,282
25816666,"Charming house, green surroundings & close city",110468426,Linda,Enskede-rsta-Vantrs,59.2924,18.07282,Entire home/apt,2501,3,0
25836053,"Modern apartment near city, and beach",51239745,Anna,Kungsholmens,59.33974,18.01148,Entire home/apt,1501,3,36
25946575,"Comfortable apt, Stockholm centre, GREAT location!",116750327,Patrik,Kungsholmens,59.33252,18.03236,Private room,922,2,0
25965756,PENTHOUSE WITH BEST BALCONY IN CITY,108738735,Erika,Norrmalms,59.34696,18.05983,Entire home/apt,1707,7,33
25965868,Private Room To Rent,193668145,Mohona,Enskede-rsta-Vantrs,59.26368,18.01805,Private room,275,1,310
25970120,Alabaster Grandeur in the Heart of the City,49560444,Magnus,Norrmalms,59.34429,18.04314,Entire home/apt,3002,2,0
25977735,Lovely modern apartment for family and friends.,195256582,Tomas,stermalms,59.35771,18.09169,Entire home/apt,1099,3,4
25989028,Spacious & cozy room close to nature,114122835,Mario,Hgersten-Liljeholmens,59.31337,18.00069,Private room,402,2,14
26019168,"Elegant, Graceful Apartment in Center of Stockholm",46912687,Libby And Jeremy,stermalms,59.34037,18.08663,Private room,804,3,162
26024388,Stylish studio in the city centre,6729084,Malin,Kungsholmens,59.32871,18.04733,Entire home/apt,804,3,269
26035968,Nice house in great scenary,195669842,Sara,Skarpncks,59.27831,18.11366,Entire home/apt,1805,3,296
26081660,Cozy & modern apartment near nature & metro,17662341,Betti,Hsselby-Vllingby,59.36839,17.84027,Entire home/apt,343,2,0
26089169,Stunning studio at trendy Mariatorget,1608354,Kristin,Sdermalms,59.31604,18.06603,Entire home/apt,1050,5,0
26091312,A room with loft bed in the heart of Stockholm,196109577,Susie,Sdermalms,59.31642,18.06232,Private room,530,1,0
26102748,Apartment with the best location,20862226,Michelle,stermalms,59.33923,18.06863,Entire home/apt,2599,1,346
26112977,Lovely apt in trendy Hornstull!,19542570,Johan,Sdermalms,59.31934,18.03691,Entire home/apt,1236,3,41
26120634,Spacious 2 bedroom apartment: both city & nature,25503912,Agnes,Sdermalms,59.30203,18.10122,Entire home/apt,1089,4,0
26130891,Cozy double beds room,103800827,Weihong,Hsselby-Vllingby,59.36953,17.89413,Entire home/apt,324,3,112
26132139,Spacious room in a brand new apartment,64964875,Javier,Kungsholmens,59.33721,18.01183,Private room,451,2,31
26157117,Liten 4:a i Bromma med egen uteplats och balkong.,129725284,Martina,Bromma,59.35897,17.95099,Entire home/apt,902,5,47
26188543,Room in Bromsten,51567026,Fatima,Spnga-Tensta,59.37874,17.91729,Private room,402,1,0
26197960,"Vasastan, Central Stockholm: quiet apt 2-4per",72542713,Tristan,Norrmalms,59.35069,18.05678,Entire home/apt,873,3,0
26213048,A spacious renovated apartment in the city center,66699443,Anna,Norrmalms,59.34191,18.0591,Private room,804,1,0
26228137,"Cosy flat with wonderful views, close to metro",1518808,Ruth,stermalms,59.34736,18.09582,Private room,853,3,3
26238986,Stockholm central double room in Karlaplan,196593259,Anton,stermalms,59.34129,18.09793,Private room,598,1,0
26265920,The Red Cottage in Stockholm!,20810499,Anupam,Rinkeby-Tensta,59.41219,17.90328,Entire home/apt,1050,1,316
26277471,Share a studio in the city - close to central,153147808,Bahara,Kungsholmens,59.33548,18.03339,Shared room,353,1,6
26295290,Charmig trea i Gamla Enskede,141112779,Kristin,Enskede-rsta-Vantrs,59.2846,18.08891,Entire home/apt,1197,3,0
26321596,Spacious one bedroom apt in SoFo with balcony,12834413,Jens,Sdermalms,59.31556,18.08192,Entire home/apt,1040,4,146
26354320,Cosy little studio for 2 in Old Town Stockholm,21997303,Per,Sdermalms,59.32554,18.06979,Entire home/apt,1001,5,272
26354829,Odenplan - Top Floor Sunshine Brilliance,22184932,Robert,Norrmalms,59.3405,18.04875,Entire home/apt,1707,1,91
26387358,Pretty 1 bed flat with balcony in SOFO/ nytorget,16619615,Lovisa,Sdermalms,59.31339,18.08893,Entire home/apt,853,1,50
26392329,One of the top 6 areas in Stockholm,198315128,Sanella,Sdermalms,59.31299,18.07212,Entire home/apt,795,2,27
26395714,Lovlely and cosy studio in the heart of Stockholm,26986534,Alex&Sanella,Sdermalms,59.31395,18.0713,Entire home/apt,795,2,75
26431548,A little house with lake view and a garden.,15306851,Johan,lvsj,59.2633,17.98194,Entire home/apt,647,2,10
26440662,Light and cozy apartment 15 min from Sthlm Central,6119316,Ulrika,Skarpncks,59.29235,18.10313,Entire home/apt,755,3,7
26445159,1 bedroom in the perfect location,198847426,Mona,Sdermalms,59.31422,18.06768,Private room,510,1,11
26477889,Scandinavian design home in city center,24198762,Liam,Kungsholmens,59.33285,18.01239,Entire home/apt,638,2,6
26482041,Studio Apartment in Enskede,13750734,Hannah,Enskede-rsta-Vantrs,59.2711,18.05123,Entire home/apt,314,60,0
26483441,"Bright, Modern & Minimalistic 1 Bed Apt. in Sthlm.",20897180,Nicole,Hgersten-Liljeholmens,59.30168,18.00151,Entire home/apt,481,2,3
26483862,Cozy Artsy Apartment in Central of Stockholm,19522855,Francesca,stermalms,59.33691,18.08102,Entire home/apt,1099,3,0
26513580,1 bedroom cozy apartment near city and nature,199419362,Erica,Skarpncks,59.29309,18.10327,Entire home/apt,598,2,0
26514533,Apartment 7 minutes to Stockholm city,75341708,Danijela,Farsta,59.27118,18.08431,Entire home/apt,500,2,0
26522022,Exclusive apartment in Stockholm city,160762635,Fredrik,stermalms,59.35725,18.08536,Entire home/apt,2050,1,2
26524207,"Cozy apartment, 10 minutes from city center",31085076,Emma,Hgersten-Liljeholmens,59.30754,18.01871,Entire home/apt,1001,2,0
26549389,Studio - newly renovated in prime location SOFO,14426444,John,Sdermalms,59.31367,18.07776,Entire home/apt,912,3,313
26566460,Basement Guest Studio Apartment,779648,Maria + Erik,Enskede-rsta-Vantrs,59.28544,18.06957,Entire home/apt,500,2,185
26585385,Central & cozy apartment in Stockholm's quiet core,30451870,Maria,Norrmalms,59.33706,18.06631,Entire home/apt,902,3,0
